n0	rho	mt	ms	pve	Parameter	N	Bias	ModelVar	EmpiricalVar
1000	25	0	0	0.3	b.uni	200	0.0010752763952823	0.001587005715966	0.00167329962845861
1000	25	0	0	0.4	b.biv	200	-0.00208853158165248	0.00152633310610328	0.00143131825806184
1000	25	0	0	0.4	b.uni	200	-0.00208853158165247	0.0015248897244367	0.00143131825806184
1000	25	0	0	0.5	b.biv	200	-0.00461244901005186	0.00157954544459502	0.00195944919225266
1000	25	0	0	0.5	b.uni	200	-0.00461244901005186	0.00157805346517845	0.00195944919225266
1000	25	0	0	0.6	b.biv	200	-0.00452847240611885	0.00156412654960774	0.00141332622809462
1000	25	0	0	0.6	b.uni	200	-0.00452847240611884	0.00156264764757988	0.00141332622809462
1000	25	0	0	0.7	b.biv	200	-0.000594658177803052	0.00157713803837349	0.00168838041064885
1000	25	0	0	0.7	b.uni	200	-0.000594658177803057	0.00157564103012191	0.00168838041064885
1000	25	0	0	0.8	b.biv	200	-0.00327795201560335	0.00155584688370646	0.00149754589929897
1000	25	0	0	0.8	b.uni	200	-0.00327795201560335	0.00155437504883638	0.00149754589929897
1000	25	0	0	0.9	b.biv	200	-0.00051809203587254	0.00156929053600091	0.00165787233805096
1000	25	0	0	0.9	b.uni	200	-0.000518092035872541	0.00156781682238178	0.00165787233805096
1000	25	0	0	1	b.biv	200	-0.0054244492911197	0.00155474782256297	0.00168188894536199
1000	25	0	0	1	b.uni	200	-0.0054244492911197	0.00155327104625689	0.00168188894536199
1000	50	0	0	0.1	b.biv	200	-0.000472325130830336	0.00159400202066933	0.0017019522681678
1000	50	0	0	0.1	b.uni	200	-0.000472325130830338	0.00159279631699424	0.0017019522681678
1000	50	0	0	0.2	b.biv	200	2.95377640469415e-05	0.00155635301113305	0.00162003317870063
1000	50	0	0	0.2	b.uni	200	2.95377640469412e-05	0.00155517291716986	0.00162003317870063
1000	50	0	0	0.3	b.biv	200	-0.00298934000586918	0.00154772211118087	0.0014202499829841
1000	50	0	0	0.3	b.uni	200	-0.00298934000586918	0.00154654534336981	0.0014202499829841
1000	50	0	0	0.4	b.biv	200	-0.000171712870363299	0.00157851029998036	0.00166304890735041
1000	50	0	0	0.4	b.uni	200	-0.000171712870363302	0.00157733140623029	0.00166304890735041
1000	50	0	0	0.5	b.biv	200	0.00150673013949938	0.00158609576414553	0.00143458381295987
1000	50	0	0	0.5	b.uni	200	0.00150673013949939	0.00158490109359331	0.00143458381295987
1000	50	0	0	0.6	b.biv	200	-0.00287245676495292	0.00157758075667728	0.00158675472597082
1000	50	0	0	0.6	b.uni	200	-0.00287245676495291	0.00157639068443238	0.00158675472597082
1000	50	0	0	0.7	b.biv	200	-0.000274275752249117	0.00159748976039038	0.00165990832246151
1000	50	0	0	0.7	b.uni	200	-0.000274275752249112	0.00159628004839648	0.00165990832246151
1000	50	0	0	0.8	b.biv	200	0.00506780542522429	0.00158125757056959	0.00155639393078937
1000	50	0	0	0.8	b.uni	200	0.00506780542522428	0.00158006170933851	0.00155639393078937
1000	50	0	0	0.9	b.biv	200	0.00191312053265113	0.00158432704848112	0.00187495726992072
1000	50	0	0	0.9	b.uni	200	0.00191312053265113	0.00158313289274323	0.00187495726992072
1000	50	0	0	1	b.biv	200	-0.00239049967678555	0.00156423231009101	0.0015584019922564
1000	50	0	0	1	b.uni	200	-0.00239049967678555	0.00156305455391052	0.0015584019922564
1000	75	0	0	0.1	b.biv	200	0.00135811521830408	0.00157260888889345	0.00144324585291366
1000	75	0	0	0.1	b.uni	200	0.00135811521830409	0.00157191951489156	0.00144324585291366
1000	75	0	0	0.2	b.biv	200	-0.00423174646293756	0.00158826926165955	0.00185285940754216
1000	75	0	0	0.2	b.uni	200	-0.00423174646293756	0.00158757636803813	0.00185285940754216
1000	75	0	0	0.3	b.biv	200	-0.00435038617232396	0.00159559428370314	0.00142144133227949
1000	75	0	0	0.3	b.uni	200	-0.00435038617232396	0.00159490249752302	0.00142144133227949
1000	75	0	0	0.4	b.biv	200	0.00433027341804108	0.001565555022357	0.00149964274753827
1000	75	0	0	0.4	b.uni	200	0.00433027341804107	0.00156487260917451	0.00149964274753827
1000	75	0	0	0.5	b.biv	200	-0.00146437072314366	0.0015624985128923	0.00154146916505336
1000	75	0	0	0.5	b.uni	200	-0.00146437072314366	0.00156181564549381	0.00154146916505336
1000	75	0	0	0.6	b.biv	200	0.000322093990844982	0.00154189636582478	0.00133278375574181
1000	75	0	0	0.6	b.uni	200	0.000322093990844979	0.00154120865888243	0.00133278375574181
1000	75	0	0	0.7	b.biv	200	-0.00654334471857547	0.00157174651619107	0.00159097584753938
1000	75	0	0	0.7	b.uni	200	-0.00654334471857547	0.00157106181239571	0.00159097584753938
1000	75	0	0	0.8	b.biv	200	0.00292667899325951	0.0015648253188675	0.00182039527573573
1000	75	0	0	0.8	b.uni	200	0.0029266789932595	0.00156413172412397	0.00182039527573573
1000	75	0	0	0.9	b.biv	200	-0.000789882546782152	0.00158917760662449	0.00146684800632809
1000	75	0	0	0.9	b.uni	200	-0.000789882546782146	0.00158847494200906	0.00146684800632809
1000	75	0	0	1	b.biv	200	0.00211570078381826	0.00159520155344284	0.00143355171743918
1000	75	0	0	1	b.uni	200	0.00211570078381825	0.00159450314378085	0.00143355171743918
1000	0	25	0	0.1	b.biv	200	0.0083562935455502	0.00155989591592782	0.0020157469678322
1000	0	25	0	0.1	b.uni	200	0.00838614421998977	0.00155867617240229	0.00201128371651666
1000	0	25	0	0.2	b.biv	200	0.00259320103717565	0.00155888895592104	0.00132623244793587
1000	0	25	0	0.2	b.uni	200	0.00261199043335895	0.00155785842728465	0.00132942728016052
1000	0	25	0	0.3	b.biv	200	-0.00103782507913713	0.00153289641433911	0.00178473324847733
1000	0	25	0	0.3	b.uni	200	-0.00106818047525104	0.00153180835536268	0.00178881506466494
1000	0	25	0	0.4	b.biv	200	0.00343263195728349	0.00151782889645018	0.00151032193791097
1000	0	25	0	0.4	b.uni	200	0.00344063423393533	0.00151673520732092	0.00150430348332357
1000	0	25	0	0.5	b.biv	200	0.00139523864221004	0.00155530781301397	0.00162742225768666
1000	0	25	0	0.5	b.uni	200	0.00126912106664973	0.00155423735448174	0.00162308202915688
1000	0	25	0	0.6	b.biv	200	-0.00126314543346063	0.0015474379779661	0.00156798326613187
1000	0	25	0	0.6	b.uni	200	-0.00127052526758722	0.00154629056407903	0.00157196514302977
1000	0	25	0	0.7	b.biv	200	-0.00201238739329608	0.00156754595917269	0.00151815205329828
1000	0	25	0	0.7	b.uni	200	-0.0020135537227624	0.00156625916527209	0.00151713735764417
1000	0	25	0	0.8	b.biv	200	0.00515593291760792	0.00155881483537272	0.00128757871283137
1000	0	25	0	0.8	b.uni	200	0.00526249054514775	0.00155769881246434	0.00129048414371743
1000	0	25	0	0.9	b.biv	200	-0.00420020036075197	0.00156864087238123	0.00166484764305545
1000	0	25	0	0.9	b.uni	200	-0.00422324391919678	0.00156732430698943	0.00166428597277656
1000	0	25	0	1	b.biv	200	-0.000102782099918531	0.00154310752528627	0.00151586758953489
1000	0	25	0	1	b.uni	200	-0.000146304699511011	0.00154188305256685	0.00151788110774668
1000	25	25	0	0.1	b.biv	200	0.00187455739244527	0.00153969114728713	0.00153114930513487
1000	25	25	0	0.1	b.uni	200	0.00193044301547488	0.00156346353186401	0.00161177381201043
1000	25	25	0	0.2	b.biv	200	-0.00159780304520607	0.00152247766805821	0.00145420914831262
1000	25	25	0	0.2	b.uni	200	-0.00146991360383478	0.00154276007878085	0.00143424881120461
1000	25	25	0	0.3	b.biv	200	-0.00101501747163697	0.00152138021776923	0.00161528690121587
1000	25	25	0	0.3	b.uni	200	-0.00160100294404813	0.0015449192468463	0.00166257476155363
1000	25	25	0	0.4	b.biv	200	-0.000197240347253241	0.00153478172756993	0.00151108348834978
1000	25	25	0	0.4	b.uni	200	-0.000150956369321055	0.00155620387515893	0.00154812424184899
1000	25	25	0	0.5	b.biv	200	-0.00217860615443811	0.00152413677567478	0.001748625794602
1000	25	25	0	0.5	b.uni	200	-0.0028800736386462	0.00154804336059667	0.00174827227726349
1000	25	25	0	0.6	b.biv	200	-0.00282029126809345	0.00151195554650027	0.00154728749293982
1000	25	25	0	0.6	b.uni	200	-0.00244785054828198	0.00153366977009284	0.00155959107208414
1000	25	25	0	0.7	b.biv	200	-0.0018932767484825	0.00153665278984537	0.00160265106980575
1000	25	25	0	0.7	b.uni	200	-0.00218190875824601	0.00155925616440601	0.0016058783564201
1000	25	25	0	0.8	b.biv	200	0.000108959819340226	0.00152582306357628	0.00124369941132018
1000	25	25	0	0.8	b.uni	200	5.26757596075162e-05	0.00154791521988864	0.00126360492118011
1000	25	25	0	0.9	b.biv	200	-8.27708240098092e-05	0.00155045508076216	0.00163370770019078
1000	25	25	0	0.9	b.uni	200	0.000717785397659566	0.00157712774558965	0.00163103587446336
1000	25	25	0	1	b.biv	200	0.00402663814001643	0.00153388994316384	0.00123444864070563
1000	25	25	0	1	b.uni	200	0.00381329013221412	0.00155632650965456	0.00134161275237877
1000	50	25	0	0.1	b.biv	200	-0.000489502272055587	0.00146643923038242	0.00144828044187333
1000	50	25	0	0.1	b.uni	200	-0.00115420078559886	0.0015606159382519	0.00157499570130937
1000	50	25	0	0.2	b.biv	200	-0.0039989324519624	0.00143554632945729	0.00114450823276011
1000	50	25	0	0.2	b.uni	200	-0.00197634875772557	0.0015286956411112	0.00123450121793933
1000	50	25	0	0.3	b.biv	200	-0.00352219783782212	0.00147530148813134	0.00163626737810371
1000	50	25	0	0.3	b.uni	200	-0.00296813174797581	0.00158062312676682	0.00173453868173531
1000	50	25	0	0.4	b.biv	200	0.00549073921575827	0.00146023764637088	0.00142239453150786
1000	50	25	0	0.4	b.uni	200	0.00528990163324679	0.00155621901193752	0.00136381400906149
1000	50	25	0	0.5	b.biv	200	0.0012162991328336	0.00147832912575345	0.00160276507774405
1000	50	25	0	0.5	b.uni	200	0.00195148418189181	0.00157805689633045	0.00169225425903848
1000	50	25	0	0.6	b.biv	200	0.00326188669703003	0.00144051543588518	0.00156512851099735
1000	50	25	0	0.6	b.uni	200	0.00485555363121919	0.00153119875898228	0.00169022213937135
1000	50	25	0	0.7	b.biv	200	0.00182774958785065	0.00146594040049241	0.00134384813767424
1000	50	25	0	0.7	b.uni	200	0.00128801470736131	0.00156586174866765	0.00144373370363745
1000	50	25	0	0.8	b.biv	200	0.000706920153851037	0.00145010386515601	0.00153945561754743
1000	50	25	0	0.8	b.uni	200	0.000643427108587057	0.00154798225384934	0.00164296268684991
1000	50	25	0	0.9	b.biv	200	-0.00380138229243683	0.001439547583146	0.0012471035985806
1000	50	25	0	0.9	b.uni	200	-0.00427237906738489	0.00153303335470675	0.00137336745354469
1000	50	25	0	1	b.biv	200	-0.00098304031702557	0.0014531097437859	0.00165679142002434
1000	50	25	0	1	b.uni	200	-0.00132998665543501	0.0015525290034325	0.00174073406554179
1000	75	25	0	0.1	b.biv	200	0.00340970916356355	0.00132303405122493	0.00144923670268757
1000	75	25	0	0.1	b.uni	200	0.00549931849873671	0.00154470798176841	0.00168144395183779
1000	75	25	0	0.2	b.biv	200	0.00100833423107839	0.00132979144587047	0.0011675592458779
1000	75	25	0	0.2	b.uni	200	0.00198420699791693	0.00154851192456544	0.00145542541046759
1000	75	25	0	0.3	b.biv	200	-0.000888938163454312	0.00130695610391007	0.00129956292413447
1000	75	25	0	0.3	b.uni	200	-0.000135722674703692	0.00152704040746017	0.00161415883159945
1000	75	25	0	0.4	b.biv	200	0.000671640600996972	0.00133665016641778	0.0013737975813877
1000	75	25	0	0.4	b.uni	200	0.000338009474186937	0.00155562537446007	0.00166184310640541
1000	75	25	0	0.5	b.biv	200	0.00169627962341153	0.00135467316963159	0.00120897327846634
1000	75	25	0	0.5	b.uni	200	0.00303460297177389	0.00157910086134552	0.00138198871924196
1000	75	25	0	0.6	b.biv	200	0.00268303283018561	0.00132392077154491	0.00143536270137272
1000	75	25	0	0.6	b.uni	200	0.00330155000953278	0.00153694277536765	0.00168697101679977
1000	75	25	0	0.7	b.biv	200	-0.00132781548814691	0.00132211443926877	0.00133542807149534
1000	75	25	0	0.7	b.uni	200	-0.0012613019005761	0.0015396782154516	0.00160482184841897
1000	75	25	0	0.8	b.biv	200	0.00282664240648006	0.00135080651122427	0.00166051109968132
1000	75	25	0	0.8	b.uni	200	0.00117645158399478	0.00157188456957325	0.00194987137402267
1000	75	25	0	0.9	b.biv	200	-0.00213774508808804	0.00134541089094838	0.00140918138393244
1000	75	25	0	0.9	b.uni	200	-0.00280897505703292	0.00157304514178239	0.00177997789539656
1000	75	25	0	1	b.biv	200	-8.54106191796995e-05	0.0013438916772468	0.00157850456978496
1000	75	25	0	1	b.uni	200	2.20979682896531e-05	0.00156722237965595	0.00196620759142244
1000	0	25	25	0.1	b.biv	200	0.00435344908130116	0.0010090705122601	0.000935869752350067
1000	0	25	25	0.1	b.uni	200	0.0044174258697842	0.00101398796809543	0.000934535465053948
1000	0	25	25	0.2	b.biv	200	0.0011983302630452	0.00103437327713264	0.00103810191144683
1000	0	25	25	0.2	b.uni	200	0.00117473712650136	0.00103959885683013	0.00103656841426652
1000	0	25	25	0.3	b.biv	200	0.000904056497257619	0.00102432857980221	0.000946440040129226
1000	0	25	25	0.3	b.uni	200	0.000886088126174787	0.00102929859509968	0.000945401116888154
1000	0	25	25	0.4	b.biv	200	0.000369082027887538	0.00103121850928647	0.00117040348435229
1000	0	25	25	0.4	b.uni	200	0.000271830204378367	0.00103628871616549	0.00116881843534138
1000	0	25	25	0.5	b.biv	200	0.00321725945335052	0.00102437392394292	0.00119450077259517
1000	0	25	25	0.5	b.uni	200	0.00316051710602364	0.00102933871512065	0.00119089461267196
1000	0	25	25	0.6	b.biv	200	0.00222838530729315	0.00101966414720539	0.000923286643792022
1000	0	25	25	0.6	b.uni	200	0.002214191740462	0.00102466166628707	0.000919819729781909
1000	0	25	25	0.7	b.biv	200	0.000562611559210224	0.0010123694397857	0.00113059486813043
1000	0	25	25	0.7	b.uni	200	0.000605734058669374	0.00101748385466039	0.00113066711991249
1000	0	25	25	0.8	b.biv	200	0.00104870497267294	0.00102473199986115	0.00106564099798131
1000	0	25	25	0.8	b.uni	200	0.00108319555403496	0.00102979726783534	0.00106835777772771
1000	0	25	25	0.9	b.biv	200	0.00690507447107063	0.00101491016319343	0.000955134926555336
1000	0	25	25	0.9	b.uni	200	0.00687843537680895	0.00102001141033669	0.000958863955941917
1000	0	25	25	1	b.biv	200	0.00183545516178663	0.00101394543643138	0.00112311086774402
1000	0	25	25	1	b.uni	200	0.00185091937326994	0.0010188408635456	0.00112245465898586
1000	25	25	25	0.1	b.biv	200	-0.00143356825425138	0.0010042642299495	0.00116200380016382
1000	25	25	25	0.1	b.uni	200	-0.00138476103792605	0.00102450028134823	0.00117881712374285
1000	25	25	25	0.2	b.biv	200	-0.00388361269892805	0.00098894790718941	0.000706429255546699
1000	25	25	25	0.2	b.uni	200	-0.00423286199191171	0.00100686805600691	0.000702679376127356
1000	25	25	25	0.3	b.biv	200	0.00158303459873067	0.000996177575519202	0.00117828381181532
1000	25	25	25	0.3	b.uni	200	0.00182550327688121	0.00101473602706888	0.00121035774410628
1000	25	25	25	0.4	b.biv	200	-0.000452031318297858	0.00101969236516848	0.00111664382927344
1000	25	25	25	0.4	b.uni	200	-0.000912805626385231	0.00103906175684536	0.00114755387144637
1000	25	25	25	0.5	b.biv	200	-0.00115016210135532	0.000996801169648141	0.000827476274498527
1000	25	25	25	0.5	b.uni	200	-0.00114277073711554	0.0010159259012884	0.000827777132490621
1000	25	25	25	0.6	b.biv	200	0.000186115547011258	0.00101770197264757	0.00104874930890991
1000	25	25	25	0.6	b.uni	200	-0.000102109005596107	0.00103569792350781	0.00106121038123362
1000	25	25	25	0.7	b.biv	200	0.00417545706954823	0.00101793870699267	0.00100234544056088
1000	25	25	25	0.7	b.uni	200	0.00416206206282077	0.00103764404176185	0.000991123315326619
1000	25	25	25	0.8	b.biv	200	0.00238612611426383	0.000999017966385197	0.000808506414547027
1000	25	25	25	0.8	b.uni	200	0.00265576769796463	0.00101777077250671	0.000841474759998061
1000	25	25	25	0.9	b.biv	200	0.000680209703055853	0.00100860238419071	0.000976305172856487
1000	25	25	25	0.9	b.uni	200	0.000248938305110235	0.00102816917768378	0.000984626786925244
1000	25	25	25	1	b.biv	200	0.00144126221732249	0.00100163847995898	0.000987442330510752
1000	25	25	25	1	b.uni	200	0.00168652161811842	0.00102070188363155	0.000984165474920631
1000	50	25	25	0.1	b.biv	200	0.000665427474586318	0.000955122660305195	0.00105979476226436
1000	50	25	25	0.1	b.uni	200	0.00157808672061096	0.00101711573727758	0.00105369015762926
1000	50	25	25	0.2	b.biv	200	0.00110185837776419	0.000947742504160466	0.00113649336814946
1000	50	25	25	0.2	b.uni	200	0.000743215299356428	0.00100835050382879	0.00117653470613664
1000	50	25	25	0.3	b.biv	200	-0.00134874090246086	0.000968280099097349	0.00107341635124723
1000	50	25	25	0.3	b.uni	200	-0.00206305906015772	0.00103027049459489	0.00110440885976921
1000	50	25	25	0.4	b.biv	200	-0.00371914883902093	0.000965691412429125	0.00105277717563226
1000	50	25	25	0.4	b.uni	200	-0.00404700315841116	0.00102806721702634	0.00108063495720933
1000	50	25	25	0.5	b.biv	200	0.000549808159941567	0.000958661821931508	0.00108228764339192
1000	50	25	25	0.5	b.uni	200	0.00057828927290998	0.00102035953720776	0.00104054507977996
1000	50	25	25	0.6	b.biv	200	-0.00231722456161326	0.000963828908519691	0.0010106426048907
1000	50	25	25	0.6	b.uni	200	-0.00159615343652204	0.00102797009761184	0.00113886605899254
1000	50	25	25	0.7	b.biv	200	-0.000946568475045398	0.000970922140129228	0.00093012748577741
1000	50	25	25	0.7	b.uni	200	-0.00142334932375552	0.00103627520390274	0.0009828789611594
1000	50	25	25	0.8	b.biv	200	0.00283582466505649	0.000969343480848551	0.00096207597730859
1000	50	25	25	0.8	b.uni	200	0.00279494413147398	0.00103141012126153	0.000985398818288605
1000	50	25	25	0.9	b.biv	200	0.00444365119775923	0.000956349756291086	0.0010819163489246
1000	50	25	25	0.9	b.uni	200	0.00442690100418051	0.00101917620725604	0.00114863530605506
1000	50	25	25	1	b.biv	200	0.00389859660885592	0.000943947278295757	0.000825049259750919
1000	50	25	25	1	b.uni	200	0.00333653624166085	0.00100581563419976	0.000906955467567943
1000	75	25	25	0.1	b.biv	200	0.00199475697802173	0.000893519073119677	0.000877205107620021
1000	75	25	25	0.1	b.uni	200	0.0016617113206153	0.00103691095289512	0.000978730819863565
1000	75	25	25	0.2	b.biv	200	-0.00423964194517537	0.00088640366503398	0.000861693637463855
1000	75	25	25	0.2	b.uni	200	-0.00381216363809443	0.00102933482359572	0.000946603561945525
1000	75	25	25	0.3	b.biv	200	-0.000701786998703544	0.000871567200283067	0.000825369267039814
1000	75	25	25	0.3	b.uni	200	-0.00131267238820272	0.00100979698462961	0.00103339318693908
1000	75	25	25	0.4	b.biv	200	-0.00228468926372541	0.000875211630763216	0.00076632718755735
1000	75	25	25	0.4	b.uni	200	-0.00210410868688818	0.00101579063960481	0.000886528516924846
1000	75	25	25	0.5	b.biv	200	0.000880296786641552	0.000883304775910519	0.000897662071703486
1000	75	25	25	0.5	b.uni	200	0.00153967150105207	0.00102504763958	0.00103418684644937
1000	75	25	25	0.6	b.biv	200	0.00307950982665735	0.000887240001416094	0.000884828678420088
1000	75	25	25	0.6	b.uni	200	0.00293883743119581	0.00102244651260231	0.000985523972926091
1000	75	25	25	0.7	b.biv	200	0.000986815407741472	0.000882380387849841	0.000903358060828977
1000	75	25	25	0.7	b.uni	200	0.00148031390363108	0.00102613847495261	0.00100497674241354
1000	75	25	25	0.8	b.biv	200	-0.00115420014075274	0.000891095147127393	0.000869333199884181
1000	75	25	25	0.8	b.uni	200	-0.00144238054881636	0.00103676166807568	0.00099223504594289
1000	75	25	25	0.9	b.biv	200	-0.00125520326939093	0.000885858840186782	0.000824904337537738
1000	75	25	25	0.9	b.uni	200	-0.00234550908676973	0.00102892311281335	0.000948334088901874
1000	75	25	25	1	b.biv	200	0.000166329496143719	0.000878836546701928	0.000814956575314699
1000	75	25	25	1	b.uni	200	-0.001853669164683	0.00101727075030658	0.000904216888476927
1000	0	25	50	0.1	b.biv	200	0.000275984871511191	0.000500471798095873	0.000466383119464837
1000	0	25	50	0.1	b.uni	200	0.000250412002004258	0.000501708866900509	0.00046557127203079
1000	0	25	50	0.2	b.biv	200	-0.0019861523679173	0.00050025481999706	0.000516921261450699
1000	0	25	50	0.2	b.uni	200	-0.0020076912591679	0.000501484427977922	0.000518429839767117
1000	0	25	50	0.3	b.biv	200	-7.00577295711538e-05	0.000504867279431718	0.000518632083331186
1000	0	25	50	0.3	b.uni	200	-5.58997857448876e-05	0.000506162066349261	0.000517972998042619
1000	0	25	50	0.4	b.biv	200	0.000639848516059061	0.000502715153375812	0.000534008877489853
1000	0	25	50	0.4	b.uni	200	0.000692409748739553	0.000504093825377413	0.000533985840717258
1000	0	25	50	0.5	b.biv	200	-0.000348287554756243	0.000506574962396646	0.000565244693608164
1000	0	25	50	0.5	b.uni	200	-0.000352324626129612	0.000507828565731169	0.00056525773988323
1000	0	25	50	0.6	b.biv	200	-0.000912648981812669	0.000509457296915905	0.000434322778025905
1000	0	25	50	0.6	b.uni	200	-0.000919850928476819	0.000510711126167514	0.000434470447551169
1000	0	25	50	0.7	b.biv	200	0.0010446715614623	0.000511980196949989	0.000532471817997883
1000	0	25	50	0.7	b.uni	200	0.00104624573799843	0.000513239612162166	0.000531455869198995
1000	0	25	50	0.8	b.biv	200	-0.000264477134131272	0.000505924804974166	0.000552167918550733
1000	0	25	50	0.8	b.uni	200	-0.000280830948864179	0.000507153985830338	0.000552083881026843
1000	0	25	50	0.9	b.biv	200	0.000617265938780859	0.000497695618911404	0.000513969637779497
1000	0	25	50	0.9	b.uni	200	0.000613938637594516	0.000498933409626183	0.000513581070740355
1000	0	25	50	1	b.biv	200	0.00132009253202128	0.000506020091106202	0.000381104546796245
1000	0	25	50	1	b.uni	200	0.00133508838760047	0.000507293563282387	0.000382013841953151
1000	25	25	50	0.1	b.biv	200	-2.19335338121864e-05	0.000491214623538085	0.000437826986315563
1000	25	25	50	0.1	b.uni	200	0.000143537452534963	0.0004978316688761	0.000459053177123854
1000	25	25	50	0.2	b.biv	200	-0.000626635449993313	0.000500112766627505	0.00048554059484294
1000	25	25	50	0.2	b.uni	200	-0.000605607263508138	0.000506324820224769	0.000486151657641807
1000	25	25	50	0.3	b.biv	200	0.00295952996980479	0.000500109769482158	0.000568947554927897
1000	25	25	50	0.3	b.uni	200	0.00268126657375992	0.000507199855671486	0.000593869781726433
1000	25	25	50	0.4	b.biv	200	-0.00135187323013602	0.00049882825339079	0.000520984887834483
1000	25	25	50	0.4	b.uni	200	-0.00149490404771988	0.000505546213964465	0.000520506602291092
1000	25	25	50	0.5	b.biv	200	-0.000210463209637613	0.000494897612399704	0.000474807141005684
1000	25	25	50	0.5	b.uni	200	-0.000403542199160094	0.000501609846021902	0.000461124720656353
1000	25	25	50	0.6	b.biv	200	0.000542022947306649	0.000499528763697365	0.000500147721291776
1000	25	25	50	0.6	b.uni	200	0.00015672982541658	0.000506418331942745	0.000495044776637539
1000	25	25	50	0.7	b.biv	200	-0.000423688164156087	0.000498144961954095	0.000532415193444638
1000	25	25	50	0.7	b.uni	200	-0.000554191351632621	0.000505097159168097	0.000551112751487342
1000	25	25	50	0.8	b.biv	200	0.000661217942382929	0.000503366925161916	0.000530242783208951
1000	25	25	50	0.8	b.uni	200	0.00107907215328139	0.000509944444027834	0.00055148166895209
1000	25	25	50	0.9	b.biv	200	-0.00273478501987046	0.000492622608626394	0.000455172023028119
1000	25	25	50	0.9	b.uni	200	-0.00234221183293142	0.000498948249276302	0.000461125622666415
1000	25	25	50	1	b.biv	200	-0.00290231043111226	0.000495710516388889	0.00066191493865825
1000	25	25	50	1	b.uni	200	-0.00279663218730682	0.000502216729273971	0.000671519312844208
1000	50	25	50	0.1	b.biv	200	0.00372380759814373	0.000482831848559022	0.000539003996870419
1000	50	25	50	0.1	b.uni	200	0.00421446634555428	0.000505919541296723	0.000536733974315771
1000	50	25	50	0.2	b.biv	200	-0.00041668216966913	0.000476035939838594	0.000476125094979809
1000	50	25	50	0.2	b.uni	200	2.64019325765647e-05	0.00050074896219831	0.00048116108250163
1000	50	25	50	0.3	b.biv	200	0.000357701415533126	0.000484839614726282	0.000491106646339428
1000	50	25	50	0.3	b.uni	200	0.000170828811014453	0.000509673187599791	0.000535553022683494
1000	50	25	50	0.4	b.biv	200	0.00251451631687418	0.000481118162156897	0.00050557292691507
1000	50	25	50	0.4	b.uni	200	0.00253504128039	0.00050509079325455	0.000517990538120927
1000	50	25	50	0.5	b.biv	200	-0.00155646266834579	0.000476192752198249	0.000452985021977801
1000	50	25	50	0.5	b.uni	200	-0.00102774690084309	0.000501406525556018	0.000485656217291796
1000	50	25	50	0.6	b.biv	200	0.000280552879010379	0.000478952118850104	0.000471485412902966
1000	50	25	50	0.6	b.uni	200	0.000146988134317651	0.000502691799984548	0.000483406896010723
1000	50	25	50	0.7	b.biv	200	0.00207316424554936	0.00048199049922769	0.000498253840411483
